canonical_request_sha256,first,alias
9858c7ffa1a6a847079e50482789f9a042cfeb281ada503d2c73d74b65c9d985,pc/M-combat-capturePercent/2eb2746a70cb35fe1ce25f98/A-B,vps/M-unit-knight-defendingEfficiency-fixed-counts/2eb2746a70cb35fe1ce25f98/A-B
151989b8d1b1c0ca759fab7eaf3b152abc03724944a1ef9ad70118e7a90322e4,pc/M-combat-capturePercent/2eb2746a70cb35fe1ce25f98/B-A,vps/M-unit-knight-defendingEfficiency-fixed-counts/2eb2746a70cb35fe1ce25f98/B-A
9ca322cb96477f8f2d6b2e7673307285a8c1ac1a2124cfb6ddfbf09efb0d4075,pc/M-combat-capturePercent/48d3967fcd05b8de1e34c2d4/A-B,vps/M-unit-knight-defendingEfficiency-fixed-counts/48d3967fcd05b8de1e34c2d4/A-B
0ef488184d72f1f098ab6566fb80c72140d7078400dd1a9587141fe8b34a13ec,pc/M-combat-capturePercent/48d3967fcd05b8de1e34c2d4/B-A,vps/M-unit-knight-defendingEfficiency-fixed-counts/48d3967fcd05b8de1e34c2d4/B-A
4597ad24b5a2e47b6a7dce9496a9b6f4b1f246dce33a40845b0982a200fb8806,pc/M-combat-capturePercent/5be07c6fc69f472eef0ee17f/A-B,vps/M-unit-knight-defendingEfficiency-fixed-counts/5be07c6fc69f472eef0ee17f/A-B
7c1e87a0769464bd834f5d84f3fd33eaf9071aabdb90673a4cec8f5b7383d2cf,pc/M-combat-capturePercent/5be07c6fc69f472eef0ee17f/B-A,vps/M-unit-knight-defendingEfficiency-fixed-counts/5be07c6fc69f472eef0ee17f/B-A
4970d1f6b5265fad201517f3825ff40d79aa8b20306bc545f88c8e11a313708e,pc/M-combat-capturePercent/6aee5ba4cebd035270c43536/A-B,vps/M-unit-knight-defendingEfficiency-fixed-counts/6aee5ba4cebd035270c43536/A-B
0243eeadabcc14bc5e95fa1b391f9a0fbfc6c55db116c0e75d961227e7785c42,pc/M-combat-capturePercent/6aee5ba4cebd035270c43536/B-A,vps/M-unit-knight-defendingEfficiency-fixed-counts/6aee5ba4cebd035270c43536/B-A
35be79c5c128b6e4343bfeefa1db2f2aeb0a0150c17aa99303e7622a603c351b,pc/M-combat-capturePercent/7498c9f948922906239ad8d6/A-B,vps/M-unit-knight-defendingEfficiency-fixed-counts/7498c9f948922906239ad8d6/A-B
49d4b23c42e173b1bcdc7cd48f22932e3a82504dd30129431f21b83876d94cb2,pc/M-combat-capturePercent/7498c9f948922906239ad8d6/B-A,vps/M-unit-knight-defendingEfficiency-fixed-counts/7498c9f948922906239ad8d6/B-A
f5eaa97da71df5298d7c5b30554bec43da7311247b6bf61d3299b38dd99ce886,pc/M-combat-capturePercent/80ebf93b386771704cc70bab/A-B,vps/M-unit-knight-defendingEfficiency-fixed-counts/80ebf93b386771704cc70bab/A-B
6a49a491a5ff72a4b8db0cc1fcd37742813f1f1a76d4b11bb02af21e20d1e1ce,pc/M-combat-capturePercent/80ebf93b386771704cc70bab/B-A,vps/M-unit-knight-defendingEfficiency-fixed-counts/80ebf93b386771704cc70bab/B-A
1178f1206facb99d474deb6896610eb381b51065a110d670b64abf6c01184760,pc/M-combat-capturePercent/9ea4f603e73d531fd3c8df44/A-B,vps/M-unit-knight-defendingEfficiency-fixed-counts/9ea4f603e73d531fd3c8df44/A-B
db8d3921ad4c7ffbcfdfcbf53d72da2e8c438f83b03f5de5e5b8aab344978ab5,pc/M-combat-capturePercent/9ea4f603e73d531fd3c8df44/B-A,vps/M-unit-knight-defendingEfficiency-fixed-counts/9ea4f603e73d531fd3c8df44/B-A
b965633c898c10ac48cc0b945d886ca291a7c3df9f2bc8fbbd6924891bba8756,pc/M-combat-capturePercent/a477667580eb4a6cca4bfd35/A-B,vps/M-unit-knight-defendingEfficiency-fixed-counts/a477667580eb4a6cca4bfd35/A-B
04d26513bee41f8de98ab49cd97c992b3a0017b0ad91dc428f6066f007ce270c,pc/M-combat-capturePercent/a477667580eb4a6cca4bfd35/B-A,vps/M-unit-knight-defendingEfficiency-fixed-counts/a477667580eb4a6cca4bfd35/B-A
092ff6440ba52367b900849f38396771039917fdafcad50e5a9b3669a0a1a448,pc/M-combat-capturePercent/f78c1d62cca9f23dba9520f5/A-B,vps/M-unit-knight-defendingEfficiency-fixed-counts/f78c1d62cca9f23dba9520f5/A-B
40e5890746cdbe0ba659fc1854a9e8c3218947407cf39f571ec0b4f63dfcca5c,pc/M-combat-capturePercent/f78c1d62cca9f23dba9520f5/B-A,vps/M-unit-knight-defendingEfficiency-fixed-counts/f78c1d62cca9f23dba9520f5/B-A
7d7abac10e512ec2c70d5d25a59d0d144ba2b19ce4372cc4f09baf310123eafb,pc/M-combat-capturePercent/15b79b9ef5cbd9e794375476/A-B,vps/M-unit-knight-strikesPerAttack-fixed-counts/15b79b9ef5cbd9e794375476/A-B
75facca78d59da8acebf5520dc1aec84674008dca00e85ffe5137a6371d683bd,pc/M-combat-capturePercent/15b79b9ef5cbd9e794375476/B-A,vps/M-unit-knight-strikesPerAttack-fixed-counts/15b79b9ef5cbd9e794375476/B-A
ac0328d7e848fe34c754caa6b9c4b0ed2030d2e4d6fcccd1ed330988caf253df,pc/M-combat-capturePercent/2497be6bce26a22f97e6e95e/A-B,vps/M-unit-knight-strikesPerAttack-fixed-counts/2497be6bce26a22f97e6e95e/A-B
cdf02ca8a3da35cbdb52ea241c610d7fdc069d44ffd601725625d6de3e1c67e1,pc/M-combat-capturePercent/2497be6bce26a22f97e6e95e/B-A,vps/M-unit-knight-strikesPerAttack-fixed-counts/2497be6bce26a22f97e6e95e/B-A
87844e416d861f5c9ead6ab9b78dcfb00006427ddc351bd0388c1eabd412ea8d,pc/M-combat-capturePercent/2d6350473497c883675afa80/A-B,vps/M-unit-knight-strikesPerAttack-fixed-counts/2d6350473497c883675afa80/A-B
e137c8706ef5acd42c2d3113acb60f6a980b709cb9423e1758161e5fa6ce3ea3,pc/M-combat-capturePercent/2d6350473497c883675afa80/B-A,vps/M-unit-knight-strikesPerAttack-fixed-counts/2d6350473497c883675afa80/B-A
9858c7ffa1a6a847079e50482789f9a042cfeb281ada503d2c73d74b65c9d985,pc/M-combat-capturePercent/2eb2746a70cb35fe1ce25f98/A-B,vps/M-unit-knight-strikesPerAttack-fixed-counts/2eb2746a70cb35fe1ce25f98/A-B
151989b8d1b1c0ca759fab7eaf3b152abc03724944a1ef9ad70118e7a90322e4,pc/M-combat-capturePercent/2eb2746a70cb35fe1ce25f98/B-A,vps/M-unit-knight-strikesPerAttack-fixed-counts/2eb2746a70cb35fe1ce25f98/B-A
9ca322cb96477f8f2d6b2e7673307285a8c1ac1a2124cfb6ddfbf09efb0d4075,pc/M-combat-capturePercent/48d3967fcd05b8de1e34c2d4/A-B,vps/M-unit-knight-strikesPerAttack-fixed-counts/48d3967fcd05b8de1e34c2d4/A-B
0ef488184d72f1f098ab6566fb80c72140d7078400dd1a9587141fe8b34a13ec,pc/M-combat-capturePercent/48d3967fcd05b8de1e34c2d4/B-A,vps/M-unit-knight-strikesPerAttack-fixed-counts/48d3967fcd05b8de1e34c2d4/B-A
4597ad24b5a2e47b6a7dce9496a9b6f4b1f246dce33a40845b0982a200fb8806,pc/M-combat-capturePercent/5be07c6fc69f472eef0ee17f/A-B,vps/M-unit-knight-strikesPerAttack-fixed-counts/5be07c6fc69f472eef0ee17f/A-B
7c1e87a0769464bd834f5d84f3fd33eaf9071aabdb90673a4cec8f5b7383d2cf,pc/M-combat-capturePercent/5be07c6fc69f472eef0ee17f/B-A,vps/M-unit-knight-strikesPerAttack-fixed-counts/5be07c6fc69f472eef0ee17f/B-A
4970d1f6b5265fad201517f3825ff40d79aa8b20306bc545f88c8e11a313708e,pc/M-combat-capturePercent/6aee5ba4cebd035270c43536/A-B,vps/M-unit-knight-strikesPerAttack-fixed-counts/6aee5ba4cebd035270c43536/A-B
0243eeadabcc14bc5e95fa1b391f9a0fbfc6c55db116c0e75d961227e7785c42,pc/M-combat-capturePercent/6aee5ba4cebd035270c43536/B-A,vps/M-unit-knight-strikesPerAttack-fixed-counts/6aee5ba4cebd035270c43536/B-A
35be79c5c128b6e4343bfeefa1db2f2aeb0a0150c17aa99303e7622a603c351b,pc/M-combat-capturePercent/7498c9f948922906239ad8d6/A-B,vps/M-unit-knight-strikesPerAttack-fixed-counts/7498c9f948922906239ad8d6/A-B
49d4b23c42e173b1bcdc7cd48f22932e3a82504dd30129431f21b83876d94cb2,pc/M-combat-capturePercent/7498c9f948922906239ad8d6/B-A,vps/M-unit-knight-strikesPerAttack-fixed-counts/7498c9f948922906239ad8d6/B-A
f5eaa97da71df5298d7c5b30554bec43da7311247b6bf61d3299b38dd99ce886,pc/M-combat-capturePercent/80ebf93b386771704cc70bab/A-B,vps/M-unit-knight-strikesPerAttack-fixed-counts/80ebf93b386771704cc70bab/A-B
6a49a491a5ff72a4b8db0cc1fcd37742813f1f1a76d4b11bb02af21e20d1e1ce,pc/M-combat-capturePercent/80ebf93b386771704cc70bab/B-A,vps/M-unit-knight-strikesPerAttack-fixed-counts/80ebf93b386771704cc70bab/B-A
1178f1206facb99d474deb6896610eb381b51065a110d670b64abf6c01184760,pc/M-combat-capturePercent/9ea4f603e73d531fd3c8df44/A-B,vps/M-unit-knight-strikesPerAttack-fixed-counts/9ea4f603e73d531fd3c8df44/A-B
db8d3921ad4c7ffbcfdfcbf53d72da2e8c438f83b03f5de5e5b8aab344978ab5,pc/M-combat-capturePercent/9ea4f603e73d531fd3c8df44/B-A,vps/M-unit-knight-strikesPerAttack-fixed-counts/9ea4f603e73d531fd3c8df44/B-A
b965633c898c10ac48cc0b945d886ca291a7c3df9f2bc8fbbd6924891bba8756,pc/M-combat-capturePercent/a477667580eb4a6cca4bfd35/A-B,vps/M-unit-knight-strikesPerAttack-fixed-counts/a477667580eb4a6cca4bfd35/A-B
04d26513bee41f8de98ab49cd97c992b3a0017b0ad91dc428f6066f007ce270c,pc/M-combat-capturePercent/a477667580eb4a6cca4bfd35/B-A,vps/M-unit-knight-strikesPerAttack-fixed-counts/a477667580eb4a6cca4bfd35/B-A
092ff6440ba52367b900849f38396771039917fdafcad50e5a9b3669a0a1a448,pc/M-combat-capturePercent/f78c1d62cca9f23dba9520f5/A-B,vps/M-unit-knight-strikesPerAttack-fixed-counts/f78c1d62cca9f23dba9520f5/A-B
40e5890746cdbe0ba659fc1854a9e8c3218947407cf39f571ec0b4f63dfcca5c,pc/M-combat-capturePercent/f78c1d62cca9f23dba9520f5/B-A,vps/M-unit-knight-strikesPerAttack-fixed-counts/f78c1d62cca9f23dba9520f5/B-A
7d7abac10e512ec2c70d5d25a59d0d144ba2b19ce4372cc4f09baf310123eafb,pc/M-combat-capturePercent/15b79b9ef5cbd9e794375476/A-B,vps/M-unit-knight-structure-fixed-counts/15b79b9ef5cbd9e794375476/A-B
75facca78d59da8acebf5520dc1aec84674008dca00e85ffe5137a6371d683bd,pc/M-combat-capturePercent/15b79b9ef5cbd9e794375476/B-A,vps/M-unit-knight-structure-fixed-counts/15b79b9ef5cbd9e794375476/B-A
ac0328d7e848fe34c754caa6b9c4b0ed2030d2e4d6fcccd1ed330988caf253df,pc/M-combat-capturePercent/2497be6bce26a22f97e6e95e/A-B,vps/M-unit-knight-structure-fixed-counts/2497be6bce26a22f97e6e95e/A-B
cdf02ca8a3da35cbdb52ea241c610d7fdc069d44ffd601725625d6de3e1c67e1,pc/M-combat-capturePercent/2497be6bce26a22f97e6e95e/B-A,vps/M-unit-knight-structure-fixed-counts/2497be6bce26a22f97e6e95e/B-A
87844e416d861f5c9ead6ab9b78dcfb00006427ddc351bd0388c1eabd412ea8d,pc/M-combat-capturePercent/2d6350473497c883675afa80/A-B,vps/M-unit-knight-structure-fixed-counts/2d6350473497c883675afa80/A-B
e137c8706ef5acd42c2d3113acb60f6a980b709cb9423e1758161e5fa6ce3ea3,pc/M-combat-capturePercent/2d6350473497c883675afa80/B-A,vps/M-unit-knight-structure-fixed-counts/2d6350473497c883675afa80/B-A
9858c7ffa1a6a847079e50482789f9a042cfeb281ada503d2c73d74b65c9d985,pc/M-combat-capturePercent/2eb2746a70cb35fe1ce25f98/A-B,vps/M-unit-knight-structure-fixed-counts/2eb2746a70cb35fe1ce25f98/A-B
151989b8d1b1c0ca759fab7eaf3b152abc03724944a1ef9ad70118e7a90322e4,pc/M-combat-capturePercent/2eb2746a70cb35fe1ce25f98/B-A,vps/M-unit-knight-structure-fixed-counts/2eb2746a70cb35fe1ce25f98/B-A
9ca322cb96477f8f2d6b2e7673307285a8c1ac1a2124cfb6ddfbf09efb0d4075,pc/M-combat-capturePercent/48d3967fcd05b8de1e34c2d4/A-B,vps/M-unit-knight-structure-fixed-counts/48d3967fcd05b8de1e34c2d4/A-B
0ef488184d72f1f098ab6566fb80c72140d7078400dd1a9587141fe8b34a13ec,pc/M-combat-capturePercent/48d3967fcd05b8de1e34c2d4/B-A,vps/M-unit-knight-structure-fixed-counts/48d3967fcd05b8de1e34c2d4/B-A
4597ad24b5a2e47b6a7dce9496a9b6f4b1f246dce33a40845b0982a200fb8806,pc/M-combat-capturePercent/5be07c6fc69f472eef0ee17f/A-B,vps/M-unit-knight-structure-fixed-counts/5be07c6fc69f472eef0ee17f/A-B
7c1e87a0769464bd834f5d84f3fd33eaf9071aabdb90673a4cec8f5b7383d2cf,pc/M-combat-capturePercent/5be07c6fc69f472eef0ee17f/B-A,vps/M-unit-knight-structure-fixed-counts/5be07c6fc69f472eef0ee17f/B-A
4970d1f6b5265fad201517f3825ff40d79aa8b20306bc545f88c8e11a313708e,pc/M-combat-capturePercent/6aee5ba4cebd035270c43536/A-B,vps/M-unit-knight-structure-fixed-counts/6aee5ba4cebd035270c43536/A-B
0243eeadabcc14bc5e95fa1b391f9a0fbfc6c55db116c0e75d961227e7785c42,pc/M-combat-capturePercent/6aee5ba4cebd035270c43536/B-A,vps/M-unit-knight-structure-fixed-counts/6aee5ba4cebd035270c43536/B-A
35be79c5c128b6e4343bfeefa1db2f2aeb0a0150c17aa99303e7622a603c351b,pc/M-combat-capturePercent/7498c9f948922906239ad8d6/A-B,vps/M-unit-knight-structure-fixed-counts/7498c9f948922906239ad8d6/A-B
49d4b23c42e173b1bcdc7cd48f22932e3a82504dd30129431f21b83876d94cb2,pc/M-combat-capturePercent/7498c9f948922906239ad8d6/B-A,vps/M-unit-knight-structure-fixed-counts/7498c9f948922906239ad8d6/B-A
f5eaa97da71df5298d7c5b30554bec43da7311247b6bf61d3299b38dd99ce886,pc/M-combat-capturePercent/80ebf93b386771704cc70bab/A-B,vps/M-unit-knight-structure-fixed-counts/80ebf93b386771704cc70bab/A-B
6a49a491a5ff72a4b8db0cc1fcd37742813f1f1a76d4b11bb02af21e20d1e1ce,pc/M-combat-capturePercent/80ebf93b386771704cc70bab/B-A,vps/M-unit-knight-structure-fixed-counts/80ebf93b386771704cc70bab/B-A
1178f1206facb99d474deb6896610eb381b51065a110d670b64abf6c01184760,pc/M-combat-capturePercent/9ea4f603e73d531fd3c8df44/A-B,vps/M-unit-knight-structure-fixed-counts/9ea4f603e73d531fd3c8df44/A-B
db8d3921ad4c7ffbcfdfcbf53d72da2e8c438f83b03f5de5e5b8aab344978ab5,pc/M-combat-capturePercent/9ea4f603e73d531fd3c8df44/B-A,vps/M-unit-knight-structure-fixed-counts/9ea4f603e73d531fd3c8df44/B-A
b965633c898c10ac48cc0b945d886ca291a7c3df9f2bc8fbbd6924891bba8756,pc/M-combat-capturePercent/a477667580eb4a6cca4bfd35/A-B,vps/M-unit-knight-structure-fixed-counts/a477667580eb4a6cca4bfd35/A-B
04d26513bee41f8de98ab49cd97c992b3a0017b0ad91dc428f6066f007ce270c,pc/M-combat-capturePercent/a477667580eb4a6cca4bfd35/B-A,vps/M-unit-knight-structure-fixed-counts/a477667580eb4a6cca4bfd35/B-A
092ff6440ba52367b900849f38396771039917fdafcad50e5a9b3669a0a1a448,pc/M-combat-capturePercent/f78c1d62cca9f23dba9520f5/A-B,vps/M-unit-knight-structure-fixed-counts/f78c1d62cca9f23dba9520f5/A-B
40e5890746cdbe0ba659fc1854a9e8c3218947407cf39f571ec0b4f63dfcca5c,pc/M-combat-capturePercent/f78c1d62cca9f23dba9520f5/B-A,vps/M-unit-knight-structure-fixed-counts/f78c1d62cca9f23dba9520f5/B-A
587a0b6c8fbf92e9e393e63a374c6bdc95fc594470b7c8ee42ee3df5c4a6b8ef,pc/M-combat-capturePercent/1a50bd67feb4ca4f159a4cfe/A-B,vps/M-unit-soldier-accuracySpread-fixed-counts/1a50bd67feb4ca4f159a4cfe/A-B
cab79020193af6f55744135f0197a1630e3c2215411e9bdd269a836e052ec646,pc/M-combat-capturePercent/1a50bd67feb4ca4f159a4cfe/B-A,vps/M-unit-soldier-accuracySpread-fixed-counts/1a50bd67feb4ca4f159a4cfe/B-A
9ca322cb96477f8f2d6b2e7673307285a8c1ac1a2124cfb6ddfbf09efb0d4075,pc/M-combat-capturePercent/48d3967fcd05b8de1e34c2d4/A-B,vps/M-unit-soldier-accuracySpread-fixed-counts/48d3967fcd05b8de1e34c2d4/A-B
0ef488184d72f1f098ab6566fb80c72140d7078400dd1a9587141fe8b34a13ec,pc/M-combat-capturePercent/48d3967fcd05b8de1e34c2d4/B-A,vps/M-unit-soldier-accuracySpread-fixed-counts/48d3967fcd05b8de1e34c2d4/B-A
00f252d5722657943a4cb0718ce0da7e8a4611896fa35ea5621c1322e14ef866,pc/M-combat-capturePercent/54e1d4f2a6e7f51febebdd8e/A-B,vps/M-unit-soldier-accuracySpread-fixed-counts/54e1d4f2a6e7f51febebdd8e/A-B
9000dde07f557a8d66b3ea4000e55211bbd45f04e3469db5cbc747249d14ba6c,pc/M-combat-capturePercent/54e1d4f2a6e7f51febebdd8e/B-A,vps/M-unit-soldier-accuracySpread-fixed-counts/54e1d4f2a6e7f51febebdd8e/B-A
4970d1f6b5265fad201517f3825ff40d79aa8b20306bc545f88c8e11a313708e,pc/M-combat-capturePercent/6aee5ba4cebd035270c43536/A-B,vps/M-unit-soldier-accuracySpread-fixed-counts/6aee5ba4cebd035270c43536/A-B
0243eeadabcc14bc5e95fa1b391f9a0fbfc6c55db116c0e75d961227e7785c42,pc/M-combat-capturePercent/6aee5ba4cebd035270c43536/B-A,vps/M-unit-soldier-accuracySpread-fixed-counts/6aee5ba4cebd035270c43536/B-A
f5eaa97da71df5298d7c5b30554bec43da7311247b6bf61d3299b38dd99ce886,pc/M-combat-capturePercent/80ebf93b386771704cc70bab/A-B,vps/M-unit-soldier-accuracySpread-fixed-counts/80ebf93b386771704cc70bab/A-B
6a49a491a5ff72a4b8db0cc1fcd37742813f1f1a76d4b11bb02af21e20d1e1ce,pc/M-combat-capturePercent/80ebf93b386771704cc70bab/B-A,vps/M-unit-soldier-accuracySpread-fixed-counts/80ebf93b386771704cc70bab/B-A
647ab88a83aa6f834990989ca24911ddf969595c4a5f5d85e2c151fdaebac92b,pc/M-combat-capturePercent/93f29e181d26c9d16b60ee8b/A-B,vps/M-unit-soldier-accuracySpread-fixed-counts/93f29e181d26c9d16b60ee8b/A-B
cb5849664fb65ac00466aa61563a1f9baace77ad985b9c02a92e371cf45b1603,pc/M-combat-capturePercent/93f29e181d26c9d16b60ee8b/B-A,vps/M-unit-soldier-accuracySpread-fixed-counts/93f29e181d26c9d16b60ee8b/B-A
2a1d1503a117713d05836a468b6a0d0d39d7d08702d9ca68ffe56c89d6f08704,pc/M-combat-capturePercent/98043342a0f7383cbda2c59d/A-B,vps/M-unit-soldier-accuracySpread-fixed-counts/98043342a0f7383cbda2c59d/A-B
cdd056f355bfd3009ca6798847f425d092b2fa95fee94cbb9f1b9d30918fd936,pc/M-combat-capturePercent/98043342a0f7383cbda2c59d/B-A,vps/M-unit-soldier-accuracySpread-fixed-counts/98043342a0f7383cbda2c59d/B-A
3d79ed5983c89d0022c51a128734a7b36a8941c07b48f432dd6f260a0059cec7,pc/M-combat-capturePercent/9a1ddda43134d9061057be59/A-B,vps/M-unit-soldier-accuracySpread-fixed-counts/9a1ddda43134d9061057be59/A-B
b539cabaf72f26f266d867628052db7ffc7cfa333da902e943ce8bd34a752c17,pc/M-combat-capturePercent/9a1ddda43134d9061057be59/B-A,vps/M-unit-soldier-accuracySpread-fixed-counts/9a1ddda43134d9061057be59/B-A
a5bb96235bf6f9a76b769ff737d8e922df94b0a52f749525853085cd022bf3ef,pc/M-combat-capturePercent/a74b3b7b747bae166c9bbd4d/A-B,vps/M-unit-soldier-accuracySpread-fixed-counts/a74b3b7b747bae166c9bbd4d/A-B
8a5fbdbf1b558dc200eab97d67343355792afdf24d5bbb0e91f754b86f3a02ef,pc/M-combat-capturePercent/a74b3b7b747bae166c9bbd4d/B-A,vps/M-unit-soldier-accuracySpread-fixed-counts/a74b3b7b747bae166c9bbd4d/B-A
7021d39476c082c69391aa7d9d107c8598ae66c5b1828c73e129c275542d42fb,pc/M-combat-capturePercent/adf2a33f332db08d4d373bba/A-B,vps/M-unit-soldier-accuracySpread-fixed-counts/adf2a33f332db08d4d373bba/A-B
0a6998a19d108d4ea47989fe9c9346eb6b099ed85b399e3702e1d1add2785d07,pc/M-combat-capturePercent/adf2a33f332db08d4d373bba/B-A,vps/M-unit-soldier-accuracySpread-fixed-counts/adf2a33f332db08d4d373bba/B-A
e1e29aab7102365136b614a54a8aeb0bee449145f3bc465a205963f9f554f006,pc/M-combat-capturePercent/bf898c747897728e9c646b00/A-B,vps/M-unit-soldier-accuracySpread-fixed-counts/bf898c747897728e9c646b00/A-B
0c2b4bb54f68750a49827995ac5ca7c41b885ac68f663af9b71cf4658f802372,pc/M-combat-capturePercent/bf898c747897728e9c646b00/B-A,vps/M-unit-soldier-accuracySpread-fixed-counts/bf898c747897728e9c646b00/B-A
6d407622c60b016795f97c89a6a5574696df9124c61c66dd231ce4e7c7aa2393,pc/M-combat-capturePercent/ec03e2f3b6e41ea5555df14c/A-B,vps/M-unit-soldier-accuracySpread-fixed-counts/ec03e2f3b6e41ea5555df14c/A-B
5b40b5d08240a3cb41ac0662b746bf7848264fd5d59a18b9cccd174e1c8a970f,pc/M-combat-capturePercent/ec03e2f3b6e41ea5555df14c/B-A,vps/M-unit-soldier-accuracySpread-fixed-counts/ec03e2f3b6e41ea5555df14c/B-A
587a0b6c8fbf92e9e393e63a374c6bdc95fc594470b7c8ee42ee3df5c4a6b8ef,pc/M-combat-capturePercent/1a50bd67feb4ca4f159a4cfe/A-B,vps/M-unit-soldier-attack-fixed-counts/1a50bd67feb4ca4f159a4cfe/A-B
cab79020193af6f55744135f0197a1630e3c2215411e9bdd269a836e052ec646,pc/M-combat-capturePercent/1a50bd67feb4ca4f159a4cfe/B-A,vps/M-unit-soldier-attack-fixed-counts/1a50bd67feb4ca4f159a4cfe/B-A
9ca322cb96477f8f2d6b2e7673307285a8c1ac1a2124cfb6ddfbf09efb0d4075,pc/M-combat-capturePercent/48d3967fcd05b8de1e34c2d4/A-B,vps/M-unit-soldier-attack-fixed-counts/48d3967fcd05b8de1e34c2d4/A-B
0ef488184d72f1f098ab6566fb80c72140d7078400dd1a9587141fe8b34a13ec,pc/M-combat-capturePercent/48d3967fcd05b8de1e34c2d4/B-A,vps/M-unit-soldier-attack-fixed-counts/48d3967fcd05b8de1e34c2d4/B-A
00f252d5722657943a4cb0718ce0da7e8a4611896fa35ea5621c1322e14ef866,pc/M-combat-capturePercent/54e1d4f2a6e7f51febebdd8e/A-B,vps/M-unit-soldier-attack-fixed-counts/54e1d4f2a6e7f51febebdd8e/A-B
9000dde07f557a8d66b3ea4000e55211bbd45f04e3469db5cbc747249d14ba6c,pc/M-combat-capturePercent/54e1d4f2a6e7f51febebdd8e/B-A,vps/M-unit-soldier-attack-fixed-counts/54e1d4f2a6e7f51febebdd8e/B-A
4970d1f6b5265fad201517f3825ff40d79aa8b20306bc545f88c8e11a313708e,pc/M-combat-capturePercent/6aee5ba4cebd035270c43536/A-B,vps/M-unit-soldier-attack-fixed-counts/6aee5ba4cebd035270c43536/A-B
0243eeadabcc14bc5e95fa1b391f9a0fbfc6c55db116c0e75d961227e7785c42,pc/M-combat-capturePercent/6aee5ba4cebd035270c43536/B-A,vps/M-unit-soldier-attack-fixed-counts/6aee5ba4cebd035270c43536/B-A
f5eaa97da71df5298d7c5b30554bec43da7311247b6bf61d3299b38dd99ce886,pc/M-combat-capturePercent/80ebf93b386771704cc70bab/A-B,vps/M-unit-soldier-attack-fixed-counts/80ebf93b386771704cc70bab/A-B
6a49a491a5ff72a4b8db0cc1fcd37742813f1f1a76d4b11bb02af21e20d1e1ce,pc/M-combat-capturePercent/80ebf93b386771704cc70bab/B-A,vps/M-unit-soldier-attack-fixed-counts/80ebf93b386771704cc70bab/B-A
647ab88a83aa6f834990989ca24911ddf969595c4a5f5d85e2c151fdaebac92b,pc/M-combat-capturePercent/93f29e181d26c9d16b60ee8b/A-B,vps/M-unit-soldier-attack-fixed-counts/93f29e181d26c9d16b60ee8b/A-B
cb5849664fb65ac00466aa61563a1f9baace77ad985b9c02a92e371cf45b1603,pc/M-combat-capturePercent/93f29e181d26c9d16b60ee8b/B-A,vps/M-unit-soldier-attack-fixed-counts/93f29e181d26c9d16b60ee8b/B-A
2a1d1503a117713d05836a468b6a0d0d39d7d08702d9ca68ffe56c89d6f08704,pc/M-combat-capturePercent/98043342a0f7383cbda2c59d/A-B,vps/M-unit-soldier-attack-fixed-counts/98043342a0f7383cbda2c59d/A-B
cdd056f355bfd3009ca6798847f425d092b2fa95fee94cbb9f1b9d30918fd936,pc/M-combat-capturePercent/98043342a0f7383cbda2c59d/B-A,vps/M-unit-soldier-attack-fixed-counts/98043342a0f7383cbda2c59d/B-A
3d79ed5983c89d0022c51a128734a7b36a8941c07b48f432dd6f260a0059cec7,pc/M-combat-capturePercent/9a1ddda43134d9061057be59/A-B,vps/M-unit-soldier-attack-fixed-counts/9a1ddda43134d9061057be59/A-B
b539cabaf72f26f266d867628052db7ffc7cfa333da902e943ce8bd34a752c17,pc/M-combat-capturePercent/9a1ddda43134d9061057be59/B-A,vps/M-unit-soldier-attack-fixed-counts/9a1ddda43134d9061057be59/B-A
a5bb96235bf6f9a76b769ff737d8e922df94b0a52f749525853085cd022bf3ef,pc/M-combat-capturePercent/a74b3b7b747bae166c9bbd4d/A-B,vps/M-unit-soldier-attack-fixed-counts/a74b3b7b747bae166c9bbd4d/A-B
8a5fbdbf1b558dc200eab97d67343355792afdf24d5bbb0e91f754b86f3a02ef,pc/M-combat-capturePercent/a74b3b7b747bae166c9bbd4d/B-A,vps/M-unit-soldier-attack-fixed-counts/a74b3b7b747bae166c9bbd4d/B-A
7021d39476c082c69391aa7d9d107c8598ae66c5b1828c73e129c275542d42fb,pc/M-combat-capturePercent/adf2a33f332db08d4d373bba/A-B,vps/M-unit-soldier-attack-fixed-counts/adf2a33f332db08d4d373bba/A-B
0a6998a19d108d4ea47989fe9c9346eb6b099ed85b399e3702e1d1add2785d07,pc/M-combat-capturePercent/adf2a33f332db08d4d373bba/B-A,vps/M-unit-soldier-attack-fixed-counts/adf2a33f332db08d4d373bba/B-A
e1e29aab7102365136b614a54a8aeb0bee449145f3bc465a205963f9f554f006,pc/M-combat-capturePercent/bf898c747897728e9c646b00/A-B,vps/M-unit-soldier-attack-fixed-counts/bf898c747897728e9c646b00/A-B
0c2b4bb54f68750a49827995ac5ca7c41b885ac68f663af9b71cf4658f802372,pc/M-combat-capturePercent/bf898c747897728e9c646b00/B-A,vps/M-unit-soldier-attack-fixed-counts/bf898c747897728e9c646b00/B-A
