family,group,target_budget,opponent,level,direction,scenario_id,experiment_id,source_plan,canonical_request_sha256,shares_A_json,samples,A_wins,draws,B_wins,A_win_rate,mean_rounds,design_nominal_budget_A,design_nominal_budget_B,budget_A,budget_B,A_budget_ratio,A_bench_economic_loss_rate,B_bench_economic_loss_rate,A_initial_soldier,A_raw_dead_soldier,A_raw_wounded_soldier,A_initial_spearman,A_raw_dead_spearman,A_raw_wounded_spearman,A_initial_archer,A_raw_dead_archer,A_raw_wounded_archer,A_initial_knight,A_raw_dead_knight,A_raw_wounded_knight,A_raw_dead,A_raw_wounded,A_projected_dead,A_projected_wounded,A_projected_prisoners,A_design_unspent,B_initial_soldier,B_raw_dead_soldier,B_raw_wounded_soldier,B_initial_spearman,B_raw_dead_spearman,B_raw_wounded_spearman,B_initial_archer,B_raw_dead_archer,B_raw_wounded_archer,B_initial_knight,B_raw_dead_knight,B_raw_wounded_knight,B_raw_dead,B_raw_wounded,B_projected_dead,B_projected_wounded,B_projected_prisoners,B_design_unspent
X-simplex,simplex,12000,knight,6,A-B,x-simplex-06-b12000-vs-knight,2ba967953049e6d10ed0ad63,vps/segments/X-simplex-b12000-vs-knight,c12b867260efa5782ac3e43e01130fe89852026bce6091b8bf862d60b00fe3c5,"{""soldier"":0,""spearman"":0.25,""archer"":0.25,""knight"":0.5}",2000,926,0,1074,0.463,1.461,12000,12000,11380,11550,0.98528138528139,0.043186291739895,0.05202380952381,0,0,0,42,16.225,19.5725,42,38.5475,0,10,0.153,8.2255,54.9255,27.798,2.825,1.405,0,620,0,0,0,0,0,0,0,0,0,21,10.2455,10.736,10.2455,10.736,0.534,0.5585,0,450
X-simplex,simplex,12000,knight,7,A-B,x-simplex-07-b12000-vs-knight,c53b1eefd893f6a2a51d2186,vps/segments/X-simplex-b12000-vs-knight,8abd937ab46d95d0170c113937965f7c60a271bd19bea14dcc0dd6eab621b4b6,"{""soldier"":0,""spearman"":0.25,""archer"":0.5,""knight"":0.25}",2000,855,0,1145,0.4275,1.4285,12000,12000,11640,11550,1.0077922077922,0.035465635738832,0.050904761904762,0,0,0,42,8.4025,20.455,85,61.7745,0,5,0.012,3.327,70.189,23.782,3.564,1.202,0,360,0,0,0,0,0,0,0,0,0,21,9.2185,11.7815,9.2185,11.7815,0.4675,0.6015,0,450
X-simplex,simplex,12000,knight,8,A-B,x-simplex-08-b12000-vs-knight,9d416fddaa1af02ff21aa65d,vps/segments/X-simplex-b12000-vs-knight,a960fcf22e367214eb4dc3618f7809db359f1a183be40ac59d03a08f7395e487,"{""soldier"":0,""spearman"":0.25,""archer"":0.75,""knight"":0}",2000,1504,0,496,0.752,1.7815,12000,12000,11900,11550,1.030303030303,0.036011764705882,0.050904761904762,0,0,0,42,9.069,20.368,128,92.244,0,0,0,0,101.313,20.368,5.0985,1.0235,0,100,0,0,0,0,0,0,0,0,0,21,15.818,5.182,15.818,5.182,0.8065,0.2625,0,450
X-simplex,simplex,12000,knight,9,A-B,x-simplex-09-b12000-vs-knight,701cc04c4f788ef28d93e0e5,vps/segments/X-simplex-b12000-vs-knight,1b5fbc354726cbc0a192d5338d61e88d1e65dff2b9ea7acfa8247ac8e451bbbd,"{""soldier"":0,""spearman"":0.5,""archer"":0,""knight"":0.5}",2000,2000,0,0,1,2,12000,12000,11450,11550,0.99134199134199,0.045964192139738,0.050547619047619,0,0,0,85,50.0865,30.104,0,0,0,10,0.037,9.1295,50.1235,39.2335,2.5225,1.9445,0,550,0,0,0,0,0,0,0,0,0,21,19.5345,1.465,19.5345,1.465,0.9855,0.076,0,450
X-simplex,simplex,12000,knight,10,A-B,x-simplex-10-b12000-vs-knight,64c45dbfb5db2bdf21c11c13,vps/segments/X-simplex-b12000-vs-knight,c5507fc007d67254aadf0e1c2cf8447cbc49bbbb615915a60aeac5549151354f,"{""soldier"":0,""spearman"":0.5,""archer"":0.25,""knight"":0.25}",2000,1969,0,31,0.9845,2,12000,12000,11640,11550,1.0077922077922,0.042066580756014,0.050285714285714,0,0,0,85,31.335,41.0725,42,35.6655,0,5,0.024,4.0715,67.0245,45.144,3.3895,2.265,0,360,0,0,0,0,0,0,0,0,0,21,14.8465,6.1535,14.8465,6.1535,0.748,0.308,0,450
X-simplex,simplex,12000,knight,11,A-B,x-simplex-11-b12000-vs-knight,abea1feb099b7842797d80c2,vps/segments/X-simplex-b12000-vs-knight,dadcc29eb340c08fb4ded3eb938cd16096be391e1d6196e09f1e8ebf441dc657,"{""soldier"":0,""spearman"":0.5,""archer"":0.5,""knight"":0}",2000,596,0,1404,0.298,2,12000,12000,11900,11550,1.030303030303,0.037573529411765,0.051904761904762,0,0,0,85,20.0385,43.2245,85,63.5385,0,0,0,0,83.577,43.2245,4.2155,2.172,0,100,0,0,0,0,0,0,0,0,0,21,7.484,13.516,7.484,13.516,0.3905,0.6995,0,450
X-simplex,simplex,12000,knight,12,A-B,x-simplex-12-b12000-vs-knight,0484b4f18627dcb10d770930,vps/segments/X-simplex-b12000-vs-knight,2701cc2ebe27caf867ec6e022ec71a9e2d27b97e8d58df4c0de434d48bf73b38,"{""soldier"":0,""spearman"":0.75,""archer"":0,""knight"":0.25}",2000,1985,0,15,0.9925,2.093,12000,12000,11710,11550,1.0138528138528,0.040228010247652,0.050095238095238,0,0,0,128,42.259,61.4025,0,0,0,5,0.027,3.8915,42.286,65.294,2.1435,3.2935,0,290,0,0,0,0,0,0,0,0,0,21,13.563,7.437,13.563,7.437,0.6805,0.3715,0,450
X-simplex,simplex,12000,knight,13,A-B,x-simplex-13-b12000-vs-knight,362c7acfbfcf395ccc9435bc,vps/segments/X-simplex-b12000-vs-knight,af15568fd4b43114a24050bf656b04087cd9b3b07feea025e01d5b11078e5a7a,"{""soldier"":0,""spearman"":0.75,""archer"":0.25,""knight"":0}",2000,1414,0,586,0.707,2.7175,12000,12000,11900,11550,1.030303030303,0.042170588235294,0.051690476190476,0,0,0,128,55.64,50.9435,42,35.3345,0,0,0,0,90.9745,50.9435,4.591,2.578,0,100,0,0,0,0,0,0,0,0,0,21,14.6545,6.3455,14.6545,6.3455,0.7495,0.336,0,450
X-simplex,simplex,12000,knight,14,A-B,x-simplex-14-b12000-vs-knight,0b371bcb1a21a1dfe4e78b57,vps/segments/X-simplex-b12000-vs-knight,b965633c898c10ac48cc0b945d886ca291a7c3df9f2bc8fbbd6924891bba8756,"{""soldier"":0,""spearman"":1,""archer"":0,""knight"":0}",2000,1554,0,446,0.777,3.002,12000,12000,11970,11550,1.0363636363636,0.042640350877193,0.0505,0,0,0,171,75.4865,69.2155,0,0,0,0,0,0,75.4865,69.2155,3.7935,3.498,0,30,0,0,0,0,0,0,0,0,0,21,13.732,7.268,13.732,7.268,0.69,0.3705,0,450
X-simplex,simplex,12000,knight,15,A-B,x-simplex-15-b12000-vs-knight,f176e81089ba3d2b6ca1ae70,vps/segments/X-simplex-b12000-vs-knight,2ed32c653b034f1ca761a31cd7be095197f0d6e3e719feb98556b45a205b9e4d,"{""soldier"":0.25,""spearman"":0,""archer"":0,""knight"":0.75}",2000,2000,0,0,1,1.9975,12000,12000,11800,11550,1.021645021645,0.02208686440678,0.05052380952381,300,135.397,0,0,0,0,0,0,0,16,0.0005,7.307,135.3975,7.307,6.785,0.3505,0,200,0,0,0,0,0,0,0,0,0,21,20.967,0.033,20.967,0.033,1.058,0.003,0,450
X-simplex,simplex,12000,knight,16,A-B,x-simplex-16-b12000-vs-knight,9c1fc16fd5dffe8bf7c761b2,vps/segments/X-simplex-b12000-vs-knight,ba1a8f97e96a2279b89ed582f9b7d73846b6d550b8fb921d0b01be438f2448ec,"{""soldier"":0.25,""spearman"":0,""archer"":0.25,""knight"":0.5}",2000,2000,0,0,1,2,12000,12000,11440,11550,0.99047619047619,0.020115384615385,0.050214285714286,300,121.099,0,0,0,0,42,17.045,0,10,0,3.9585,138.144,3.9585,6.9135,0.1985,0,560,0,0,0,0,0,0,0,0,0,21,20.737,0.263,20.737,0.263,1.047,0.0075,0,450
X-simplex,simplex,12000,knight,17,A-B,x-simplex-17-b12000-vs-knight,804f969cf5e844d12ba245aa,vps/segments/X-simplex-b12000-vs-knight,84552f6a095a07e2bf926f636e3388a8a07ad59e521a501b583b8c3ecc474d48,"{""soldier"":0.25,""spearman"":0,""archer"":0.5,""knight"":0.25}",2000,2000,0,0,1,2,12000,12000,11700,11550,1.012987012987,0.018547863247863,0.050238095238095,300,111.0925,0,0,0,0,85,31.4575,0,5,0,1.8165,142.55,1.8165,7.134,0.089,0,300,0,0,0,0,0,0,0,0,0,21,20.738,0.262,20.738,0.262,1.047,0.008,0,450
X-simplex,simplex,12000,knight,18,A-B,x-simplex-18-b12000-vs-knight,5a45ce16d485d4846863ec04,vps/segments/X-simplex-b12000-vs-knight,4850e173283a969ec38ee39ecabfe649e62f29b86dcc0dccdd7de014c2cbdd58,"{""soldier"":0.25,""spearman"":0,""archer"":0.75,""knight"":0}",2000,1999,0,1,0.9995,2,12000,12000,11960,11550,1.0354978354978,0.01753135451505,0.05047619047619,300,102.9385,0,0,0,0,128,43.844,0,0,0,0,146.7825,0,7.3895,0,0,40,0,0,0,0,0,0,0,0,0,21,20.92,0.08,20.92,0.08,1.058,0.002,0,450
X-simplex,simplex,12000,knight,19,A-B,x-simplex-19-b12000-vs-knight,8acec68f53dde273b50bda42,vps/segments/X-simplex-b12000-vs-knight,56f2293576990bce6ee8fb3dd4df55a44ab837d403c0941a0e24db887960dee8,"{""soldier"":0.25,""spearman"":0.25,""archer"":0,""knight"":0.5}",2000,2000,0,0,1,1.999,12000,12000,11440,11550,0.99047619047619,0.020031905594406,0.050809523809524,300,121.1745,0,42,2.146,14.7465,0,0,0,10,0,4.07,123.3205,18.8165,6.1925,0.929,0,560,0,0,0,0,0,0,0,0,0,21,18.226,2.765,18.226,2.765,0.9245,0.1425,0,450
X-simplex,simplex,12000,knight,20,A-B,x-simplex-20-b12000-vs-knight,3bd18ea7f1773cec2e0573eb,vps/segments/X-simplex-b12000-vs-knight,5e017aead41d22d818f3b880d839650db77897f07488dada50e1454631be256a,"{""soldier"":0.25,""spearman"":0.25,""archer"":0.25,""knight"":0.25}",2000,1999,0,1,0.9995,2.004,12000,12000,11630,11550,1.0069264069264,0.018360705073087,0.049071428571429,300,111.2915,0,42,1.7635,13.7025,42,15.655,0,5,0,1.839,128.71,15.5415,6.4045,0.777,0,370,0,0,0,0,0,0,0,0,0,21,14.281,6.719,14.281,6.719,0.701,0.3295,0,450
X-simplex,simplex,12000,knight,21,A-B,x-simplex-21-b12000-vs-knight,f27e8edf1e60a32bc7cc0430,vps/segments/X-simplex-b12000-vs-knight,e486c543f78b5a70243a4db87a768d7588b30024cec6379943768ede72d760a9,"{""soldier"":0.25,""spearman"":0.25,""archer"":0.5,""knight"":0}",2000,1993,0,7,0.9965,2.354,12000,12000,11890,11550,1.0294372294372,0.019626576955425,0.049142857142857,300,115.449,0,42,2.332,13.741,85,32.6995,0,0,0,0,150.4805,13.741,7.588,0.694,0,110,0,0,0,0,0,0,0,0,0,21,14.7745,6.2255,14.7745,6.2255,0.734,0.298,0,450
X-simplex,simplex,12000,knight,22,A-B,x-simplex-22-b12000-vs-knight,a42f6456715a7e32166fb9ce,vps/segments/X-simplex-b12000-vs-knight,fc776827c1a25088c7276c7917cd192bf4f5ac75d91d16d9d276a5e5ed47cb92,"{""soldier"":0.25,""spearman"":0.5,""archer"":0,""knight"":0.25}",2000,2000,0,0,1,2.5545,12000,12000,11700,11550,1.012987012987,0.021641452991453,0.049928571428571,300,131.391,0,85,6.57,30.5765,0,0,0,5,0.0025,2.179,137.9635,32.7555,6.8695,1.66,0,300,0,0,0,0,0,0,0,0,0,21,15.941,5.054,15.941,5.054,0.8075,0.241,0,450
X-simplex,simplex,12000,knight,23,A-B,x-simplex-23-b12000-vs-knight,010287bf89a0ce28d6d695e5,vps/segments/X-simplex-b12000-vs-knight,c6c7e93dffc336bc67cd153917df262c06cc716fa0d8e292097ac049537a6940,"{""soldier"":0.25,""spearman"":0.5,""archer"":0.25,""knight"":0}",2000,1999,0,1,0.9995,2.999,12000,12000,11890,11550,1.0294372294372,0.024550462573591,0.050857142857143,300,146.1065,0,85,8.679,32.6575,42,20.4885,0,0,0,0,175.274,32.6575,8.7895,1.648,0,110,0,0,0,0,0,0,0,0,0,21,20.14,0.86,20.14,0.86,1.014,0.054,0,450
X-simplex,simplex,12000,knight,24,A-B,x-simplex-24-b12000-vs-knight,4f7741873cba814f52a79ed0,vps/segments/X-simplex-b12000-vs-knight,5b437e99d984b7aeb5d271bffd14cfc2744b3b2ce4196820326a6495987d5c24,"{""soldier"":0.25,""spearman"":0.75,""archer"":0,""knight"":0}",2000,371,0,1629,0.1855,3.1235,12000,12000,11960,11550,1.0354978354978,0.024934364548495,0.051619047619048,300,149.891,0,128,14.3125,49.4565,0,0,0,0,0,0,164.2035,49.4565,8.1825,2.481,0,40,0,0,0,0,0,0,0,0,0,21,5.5795,15.4205,5.5795,15.4205,0.2955,0.7885,0,450
X-simplex,simplex,12000,knight,25,A-B,x-simplex-25-b12000-vs-knight,91479cc0e52ebe7e2bbdf1b0,vps/segments/X-simplex-b12000-vs-knight,9bd46dae89a4eef716fdd9e8382d5d5f1adcfb9837a7e00657a0962575c2b0cb,"{""soldier"":0.5,""spearman"":0,""archer"":0,""knight"":0.5}",2000,2000,0,0,1,2.0025,12000,12000,11500,11550,0.995670995671,0.011731739130435,0.050619047619048,600,144.264,0,0,0,0,0,0,0,10,0,2.426,144.264,2.426,7.2215,0.114,0,500,0,0,0,0,0,0,0,0,0,21,17.803,3.187,17.803,3.187,0.893,0.17,0,450
X-simplex,simplex,12000,knight,26,A-B,x-simplex-26-b12000-vs-knight,0774282fd14ed3b3c85da964,vps/segments/X-simplex-b12000-vs-knight,63ea912cee3ff6aed9d02eab97650ca3b57e95f1b682f136ac3f83c6060ff1b4,"{""soldier"":0.5,""spearman"":0,""archer"":0.25,""knight"":0.25}",2000,2000,0,0,1,2.022,12000,12000,11690,11550,1.0121212121212,0.01125748502994,0.049738095238095,600,136.829,0,0,0,0,42,9.622,0,5,0,1.1485,146.451,1.1485,7.344,0.053,0,310,0,0,0,0,0,0,0,0,0,21,13.0805,7.9195,13.0805,7.9195,0.643,0.4015,0,450
X-simplex,simplex,12000,knight,27,A-B,x-simplex-27-b12000-vs-knight,d1f015e45b7f2b749f81435f,vps/segments/X-simplex-b12000-vs-knight,3d1d404f5cbd206f19535e46b814eee9f90f094e734f143d4f092be05f8c6de8,"{""soldier"":0.5,""spearman"":0,""archer"":0.5,""knight"":0}",2000,2000,0,0,1,2.805,12000,12000,11950,11550,1.034632034632,0.014707531380753,0.049880952380952,600,173.665,0,0,0,0,85,24.6565,0,0,0,0,198.3215,0,9.9615,0,0,50,0,0,0,0,0,0,0,0,0,21,18.982,2.018,18.982,2.018,0.9495,0.098,0,450
X-simplex,simplex,12000,knight,28,A-B,x-simplex-28-b12000-vs-knight,b4f8aaf9901e437fc618ddf7,vps/segments/X-simplex-b12000-vs-knight,13ce2269edd9d6bc95b6509e154a652e41605b9759191c95a48622eea370277b,"{""soldier"":0.5,""spearman"":0.25,""archer"":0,""knight"":0.25}",2000,2000,0,0,1,2.9705,12000,12000,11690,11550,1.0121212121212,0.015674508126604,0.050428571428571,600,190.4075,0,42,1.6735,11.75,0,0,0,5,0.0015,1.5765,192.0825,13.3265,9.615,0.6625,0,310,0,0,0,0,0,0,0,0,0,21,19.651,1.344,19.651,1.344,0.993,0.066,0,450
X-simplex,simplex,12000,knight,29,A-B,x-simplex-29-b12000-vs-knight,899509688691060d240e7373,vps/segments/X-simplex-b12000-vs-knight,5b7c19683a3f91c1d34c6acf1b1977ef29d4e47f2f357cd904e728eb67b9745c,"{""soldier"":0.5,""spearman"":0.25,""archer"":0.25,""knight"":0}",2000,2000,0,0,1,3.048,12000,12000,11880,11550,1.0285714285714,0.016233585858586,0.050547619047619,600,192.9425,0,42,1.7035,11.781,42,13.597,0,0,0,0,208.243,11.781,10.4395,0.593,0,120,0,0,0,0,0,0,0,0,0,21,15.4615,5.5385,15.4615,5.5385,0.7765,0.285,0,450
X-simplex,simplex,12000,knight,30,A-B,x-simplex-30-b12000-vs-knight,e4fa511e8b17be457f4b8127,vps/segments/X-simplex-b12000-vs-knight,f5ca43e82cc4b1aa0ba2923ce3d846f259862fd96e7a32bc76998f67ed981c2f,"{""soldier"":0.5,""spearman"":0.5,""archer"":0,""knight"":0}",2000,1777,0,223,0.8885,4.0025,12000,12000,11950,11550,1.034632034632,0.021008786610879,0.050833333333333,600,249.6935,0,85,6.782,28.644,0,0,0,0,0,0,256.4755,28.644,12.866,1.4455,0,50,0,0,0,0,0,0,0,0,0,21,12.1555,8.8445,12.1555,8.8445,0.615,0.4525,0,450
X-simplex,simplex,12000,knight,31,A-B,x-simplex-31-b12000-vs-knight,f4a16ed96b6a9ed905ee56a3,vps/segments/X-simplex-b12000-vs-knight,c821a14a23067030e8fb7f10d85ede186ed7db916d9d6ca268eff759255222c4,"{""soldier"":0.75,""spearman"":0,""archer"":0,""knight"":0.25}",2000,2000,0,0,1,3.0325,12000,12000,11750,11550,1.017316017316,0.011750638297872,0.049857142857143,900,216.2755,0,0,0,0,0,0,0,5,0,1.245,216.2755,1.245,10.8095,0.0545,0,250,0,0,0,0,0,0,0,0,0,21,13.9115,7.0865,13.9115,7.0865,0.689,0.358,0,450
X-simplex,simplex,12000,knight,32,A-B,x-simplex-32-b12000-vs-knight,2f87d704fa9abeeafc3511d5,vps/segments/X-simplex-b12000-vs-knight,e4b41a3c1ed2eababc2398d2080a8102d4bc7b58f808394d7c156ae5f17b9c66,"{""soldier"":0.75,""spearman"":0,""archer"":0.25,""knight"":0}",2000,2000,0,0,1,3.785,12000,12000,11940,11550,1.0337662337662,0.014283500837521,0.050095238095238,900,256.715,0,0,0,0,42,11.9625,0,0,0,0,268.6775,0,13.4425,0,0,60,0,0,0,0,0,0,0,0,0,21,18.642,2.358,18.642,2.358,0.936,0.116,0,450
X-simplex,simplex,12000,knight,33,A-B,x-simplex-33-b12000-vs-knight,965c7d903918c2589f8e30d2,vps/segments/X-simplex-b12000-vs-knight,429fc6b8017965a88fc78f913fe87f6386c86385c0dd8fe0f3a3daeec1b2abf6,"{""soldier"":0.75,""spearman"":0.25,""archer"":0,""knight"":0}",2000,1861,0,139,0.9305,5.0005,12000,12000,11940,11550,1.0337662337662,0.019162479061977,0.050119047619048,900,342.488,0,42,2.9585,13.1115,0,0,0,0,0,0,345.4465,13.1115,17.2855,0.6655,0,60,0,0,0,0,0,0,0,0,0,21,13.678,7.322,13.678,7.322,0.6815,0.371,0,450
X-simplex,simplex,12000,knight,34,A-B,x-simplex-34-b12000-vs-knight,5a88520495343985994450e7,vps/segments/X-simplex-b12000-vs-knight,9ca322cb96477f8f2d6b2e7673307285a8c1ac1a2124cfb6ddfbf09efb0d4075,"{""soldier"":1,""spearman"":0,""archer"":0,""knight"":0}",2000,204,0,1796,0.102,6.037,12000,12000,12000,11550,1.038961038961,0.018445,0.051547619047619,1200,442.797,0,0,0,0,0,0,0,0,0,0,442.797,0,22.134,0,0,0,0,0,0,0,0,0,0,0,0,21,2.8075,18.1925,2.8075,18.1925,0.155,0.9275,0,450
X-simplex,simplex,12000,knight,0,B-A,x-simplex-00-b12000-vs-knight,c230a07c565bdaf313c22a6a,vps/segments/X-simplex-b12000-vs-knight,db8d3921ad4c7ffbcfdfcbf53d72da2e8c438f83b03f5de5e5b8aab344978ab5,"{""soldier"":0,""spearman"":0,""archer"":0,""knight"":1}",2000,1131,0,869,0.5655,1.0655,12000,12000,11550,11550,1,0.049071428571429,0.050714285714286,0,0,0,0,0,0,0,0,0,21,11.595,9.405,11.595,9.405,0.5795,0.451,0,450,0,0,0,0,0,0,0,0,0,21,11.589,9.411,11.589,9.411,0.585,0.48,0,450
X-simplex,simplex,12000,knight,1,B-A,x-simplex-01-b12000-vs-knight,fe67eea0d619d90c7e508cd6,vps/segments/X-simplex-b12000-vs-knight,24fafd75bf0c763066a62e04fbdeaf94e83204342778c88f71bf4cd24559fd41,"{""soldier"":0,""spearman"":0,""archer"":0.25,""knight"":0.75}",2000,876,0,1124,0.438,1,12000,12000,11740,11550,1.0164502164502,0.048554514480409,0.051,0,0,0,0,0,0,42,41.976,0,16,0.1475,15.7915,42.1235,15.7915,2.1715,0.7535,0,260,0,0,0,0,0,0,0,0,0,21,6.9445,14.0505,6.9445,14.0505,0.3445,0.7265,0,450
X-simplex,simplex,12000,knight,2,B-A,x-simplex-02-b12000-vs-knight,727bc29fc8b89f1fd31c7341,vps/segments/X-simplex-b12000-vs-knight,d3876cd0bbf3b626bc6365d4235348faba59e0d1a8e423f42621c0fd557f1b53,"{""soldier"":0,""spearman"":0,""archer"":0.5,""knight"":0.5}",2000,0,0,2000,0,1,12000,12000,11450,11550,0.99134199134199,0.037933187772926,0.050928571428571,0,0,0,0,0,0,85,65.69,0,10,0,7.503,65.69,7.503,3.333,0.3655,0,550,0,0,0,0,0,0,0,0,0,21,0.4495,20.5505,0.4495,20.5505,0.0215,1.048,0,450
X-simplex,simplex,12000,knight,3,B-A,x-simplex-03-b12000-vs-knight,c8c4734d5cbbdc7ff8da6eb6,vps/segments/X-simplex-b12000-vs-knight,3d1a5229a3d25f744b347dbfc0d5f2675d7fa84ab46db205e17655f77371e814,"{""soldier"":0,""spearman"":0,""archer"":0.75,""knight"":0.25}",2000,0,0,2000,0,1,12000,12000,11710,11550,1.0138528138528,0.027363364645602,0.05097619047619,0,0,0,0,0,0,128,70.7065,0,5,0,2.694,70.7065,2.694,3.56,0.1295,0,290,0,0,0,0,0,0,0,0,0,21,0.291,20.709,0.291,20.709,0.017,1.0535,0,450
X-simplex,simplex,12000,knight,4,B-A,x-simplex-04-b12000-vs-knight,5000704eacb09546270896e5,vps/segments/X-simplex-b12000-vs-knight,49d4b23c42e173b1bcdc7cd48f22932e3a82504dd30129431f21b83876d94cb2,"{""soldier"":0,""spearman"":0,""archer"":1,""knight"":0}",2000,2,0,1998,0.001,1.003,12000,12000,11970,11550,1.0363636363636,0.021663742690058,0.05102380952381,0,0,0,0,0,0,171,73.7485,0,0,0,0,73.7485,0,3.7045,0,0,30,0,0,0,0,0,0,0,0,0,21,0.041,20.959,0.041,20.959,0.0045,1.067,0,450
X-simplex,simplex,12000,knight,5,B-A,x-simplex-05-b12000-vs-knight,19a6999de29c5297a08f1487,vps/segments/X-simplex-b12000-vs-knight,41bfe0148c1925ca4f75aeb54003fcba0548c3982c9a18b07d86559da5a76ed9,"{""soldier"":0,""spearman"":0.25,""archer"":0,""knight"":0.75}",2000,1940,0,60,0.97,1.9025,12000,12000,11740,11550,1.0164502164502,0.049447614991482,0.050238095238095,0,0,0,42,39.1105,2.8875,0,0,0,16,6.957,8.9685,46.0675,11.856,2.3325,0.588,0,260,0,0,0,0,0,0,0,0,0,21,19.6465,1.3535,19.6465,1.3535,0.9915,0.0635,0,450
X-simplex,simplex,12000,knight,6,B-A,x-simplex-06-b12000-vs-knight,2ba967953049e6d10ed0ad63,vps/segments/X-simplex-b12000-vs-knight,c9700376a7edc7b12a5b52c3f9fcc2b559f81b923562c15934042de5574e0d51,"{""soldier"":0,""spearman"":0.25,""archer"":0.25,""knight"":0.5}",2000,958,0,1042,0.479,1.4545,12000,12000,11380,11550,0.98528138528139,0.042920035149385,0.05202380952381,0,0,0,42,15.55,20.1525,42,38.337,0,10,0.128,8.2195,54.015,28.372,2.769,1.428,0,620,0,0,0,0,0,0,0,0,0,21,10.737,10.254,10.737,10.254,0.5575,0.535,0,450
X-simplex,simplex,12000,knight,7,B-A,x-simplex-07-b12000-vs-knight,c53b1eefd893f6a2a51d2186,vps/segments/X-simplex-b12000-vs-knight,18331fc4f7a950ecb97f2d1cc4c8937428834f776c5e7190977a680ff7aafdde,"{""soldier"":0,""spearman"":0.25,""archer"":0.5,""knight"":0.25}",2000,857,0,1143,0.4285,1.4285,12000,12000,11640,11550,1.0077922077922,0.035525343642612,0.050833333333333,0,0,0,42,8.499,20.4105,85,61.8785,0,5,0.0125,3.331,70.39,23.7415,3.5735,1.199,0,360,0,0,0,0,0,0,0,0,0,21,9.2415,11.757,9.2415,11.757,0.47,0.5975,0,450
X-simplex,simplex,12000,knight,8,B-A,x-simplex-08-b12000-vs-knight,9d416fddaa1af02ff21aa65d,vps/segments/X-simplex-b12000-vs-knight,4bbe54edbad0675b4d0265bc25c436cd60371ce7fcc102dc1bc8c8606385e025,"{""soldier"":0,""spearman"":0.25,""archer"":0.75,""knight"":0}",2000,1255,0,745,0.6275,1.7815,12000,12000,11900,11550,1.030303030303,0.036023529411765,0.050428571428571,0,0,0,42,9.079,20.3665,128,92.265,0,0,0,0,101.344,20.3665,5.1005,1.0235,0,100,0,0,0,0,0,0,0,0,0,21,13.8775,7.1225,13.8775,7.1225,0.691,0.368,0,450
X-simplex,simplex,12000,knight,9,B-A,x-simplex-09-b12000-vs-knight,701cc04c4f788ef28d93e0e5,vps/segments/X-simplex-b12000-vs-knight,612bf53653d02b5b5025182bc5fbc071a93bbb2351945263d56d8b9022f17ad9,"{""soldier"":0,""spearman"":0.5,""archer"":0,""knight"":0.5}",2000,2000,0,0,1,1.999,12000,12000,11450,11550,0.99134199134199,0.045934497816594,0.050547619047619,0,0,0,85,49.4705,30.527,0,0,0,10,0.0365,9.115,49.507,39.642,2.499,1.97,0,550,0,0,0,0,0,0,0,0,0,21,20.987,0.013,20.987,0.013,1.06,0.0015,0,450
X-simplex,simplex,12000,knight,10,B-A,x-simplex-10-b12000-vs-knight,64c45dbfb5db2bdf21c11c13,vps/segments/X-simplex-b12000-vs-knight,7479acfc2a5ed4f5d334b07d87e5026e5d3ad116ae2eedf1952bf6ec2f675648,"{""soldier"":0,""spearman"":0.5,""archer"":0.25,""knight"":0.25}",2000,2000,0,0,1,2,12000,12000,11640,11550,1.0077922077922,0.041664518900344,0.05047619047619,0,0,0,85,30.382,41.3225,42,35.3265,0,5,0.019,4.041,65.7275,45.3635,3.33,2.2645,0,360,0,0,0,0,0,0,0,0,0,21,20.9965,0.0035,20.9965,0.0035,1.06,0,0,450
X-simplex,simplex,12000,knight,11,B-A,x-simplex-11-b12000-vs-knight,abea1feb099b7842797d80c2,vps/segments/X-simplex-b12000-vs-knight,0d9ff58b7c69ecaed6ca59c1326ca0efa3b5f10ee5056595a8bf840fdd6c7550,"{""soldier"":0,""spearman"":0.5,""archer"":0.5,""knight"":0}",2000,1994,0,6,0.997,2,12000,12000,11900,11550,1.030303030303,0.037573529411765,0.050571428571429,0,0,0,85,20.0385,43.2235,85,63.5375,0,0,0,0,83.576,43.2235,4.2155,2.172,0,100,0,0,0,0,0,0,0,0,0,21,20.864,0.136,20.864,0.136,1.054,0.008,0,450
X-simplex,simplex,12000,knight,12,B-A,x-simplex-12-b12000-vs-knight,0484b4f18627dcb10d770930,vps/segments/X-simplex-b12000-vs-knight,2bf083c9027ebc3785662374206d1f874cba88d02db45c9d7d48fca4d43ac9f6,"{""soldier"":0,""spearman"":0.75,""archer"":0,""knight"":0.25}",2000,2000,0,0,1,1.997,12000,12000,11710,11550,1.0138528138528,0.039505550811272,0.05047619047619,0,0,0,128,38.1005,63.597,0,0,0,5,0.009,3.8355,38.1095,67.4325,1.917,3.406,0,290,0,0,0,0,0,0,0,0,0,21,20.9625,0.0375,20.9625,0.0375,1.058,0.002,0,450
